recipe_id,ingredient_id,quantity
219768,2320,1   teaspoon
219768,6270,
219768,3486,
169475,893,1   lb
169475,840,2   tablespoons
169475,2683,4   tablespoons
169475,4717,1 2/3  cups
169475,1246,1   teaspoon
169475,4964,1/2  teaspoon
169475,6270,
169475,5319,
50379,1831,1   cup
50379,2683,1   cup
50379,6906,1/4  cup
50379,332,3   teaspoons
50379,6270,1   teaspoon
50379,1043,1/4  cup
50379,869,1   cup
50379,2499,1
50379,1168,1/2  cup
50379,3951,1
31656,1252,4
31656,1672,1 (10 1/2  ounce) can
31656,4717,3/4  cup
31656,7655,3/4  cup
31656,4263,
31656,1786,
31656,1746,additional
185469,8021,3   cups
185469,1093,1   large
185469,5974,1/2  cup
185469,5966,1/2  cup
185469,2499,4
185469,5180,1/2  cup   grated
185469,1168,1/2  cup   strong
185469,2856,2   tablespoons
185469,3203,2
185469,2683,1   cup
185469,332,1 1/2  teaspoons
185469,6374,1/2  teaspoon
185469,2321,1/2  teaspoon
185469,3800,1/2  teaspoon
185469,840,1/4  cup
8599,840,2   tablespoons
8599,5010,1/2  cup   chopped
8599,5648,3   cups
8599,1257,1   cup
8599,2856,1/4  cup   chopped
8599,2378,1/4  teaspoon
8599,1133,1/4  teaspoon
8599,6270,1/4  teaspoon
8599,590,1/4  teaspoon
8599,4717,1 1/2  cups
8599,2683,2   tablespoons
20112,911,3   cups
20112,332,1 1/2  teaspoons
20112,335,1 1/2  teaspoons
20112,6270,1/4  teaspoon
20112,7406,1 1/2  cups
20112,739,2 1/2  cups   strong
20112,7367,1/2  cup
20112,7557,2   teaspoons
20112,6940,1/3  cup
20112,2045,1 1/2  cups
20112,2499,1 1/2  cups
20112,5767,5   large
70920,342,4
70920,2683,1/4  cup
70920,800,1/4  cup
70920,6156,1   cup
70920,1511,1/2  teaspoon
70920,6270,1/8  teaspoon
70920,840,4   tablespoons
34296,4230,1 (5   lb)
34296,2832,1/2  cup
34296,5006,2   tablespoons
34296,2320,1/2  cup
34296,3203,1/4  cup
34296,6270,8
34296,590,1   tablespoon
93114,912,1 (18   ounce) package  pillsbury moist supreme
93114,6654,2   cups
93114,2499,2
93114,6871,1/3  cup
173575,331,4
173575,840,2   tablespoons
173575,6270,
173575,2856,1   tablespoon
173575,1168,1/4  cup
173575,5180,2   tablespoons
70755,8021,2   small
70755,5006,1/4  cup
70755,3184,4   cloves
70755,6272,
70755,6715,1   lb
70755,5183,1/2  cup   grated
70755,6276,
177343,5495,12   ounces
177343,332,1 1/2  teaspoons
177343,6270,1   teaspoon
177343,840,6   ounces
177343,7655,
104729,7351,
104729,4330,1   cup
104729,2045,1   cup   firmly packed
104729,2499,3
104729,840,1/3  cup
104729,6270,1/3-1/2  teaspoon
104729,7449,1   teaspoon
104729,5301,1   cup
150802,5648,4   lbs
150802,7559,4   ounces
150802,393,3 -4
150802,6352,
100069,7213,3 -4   large   ripe
100069,6980,1/2-1   medium
100069,5006,1/4  cup
100069,2320,1   tablespoon
100069,3219,1/4  teaspoon
100069,1867,1/8  teaspoon   fresh
100069,2757,4 -6   leaves
54311,4152,1 1/4  lbs
54311,1786,
54311,2832,1/4  cup
54311,4321,2   tablespoons
54311,3203,3
54311,7946,
54311,4263,3/4  teaspoon
54311,3536,1/4  teaspoon
54311,2856,2   tablespoons
37929,2499,2
37929,1833,2   tablespoons
37929,6906,2   tablespoons
37929,6270,1/4  teaspoon
37929,5319,1/8  teaspoon
37929,4964,1   dash
37929,1933,1 (14 -16   ounce) can
37929,6654,1/2  cup
37929,4717,1/2  cup
191225,6473,1/2  cup
191225,5261,3/4  cup
191225,6906,1/3  cup
191225,800,1/3  cup
191225,2499,1
191225,4717,2   tablespoons
191225,7449,1   teaspoon
191225,2683,1 1/2  cups
191225,335,1   teaspoon
191225,6270,1/2  teaspoon
191225,1423,additional
209317,1043,2   tablespoons
209317,1137,36   ounces
209317,2148,
209317,6009,1   tablespoon
209317,4374,2   tablespoons
209317,7946,
209317,3219,1   teaspoon
209317,2856,1   sprig
69629,6183,1   tablespoon
69629,5106,1   tablespoon
69629,6243,1   teaspoon
69629,3248,1   tablespoon
69629,4585,1   tablespoon
69629,7168,1   tablespoon
69629,5319,1   teaspoon
159911,1240,1   lb
159911,1783,3   tablespoons
159911,892,1/2  lb
159911,5010,1   medium
159911,3203,2
159911,6265,2   cups
159911,4814,1   cup
159911,1297,2   cups
159911,1746,2   cups
159911,6276,
159911,5185,
159911,2007,1   teaspoon
159911,3490,1/4  teaspoon
507176,6906,
507176,6654,
507176,840,
507176,2499,
507176,342,
507176,7470,
507176,63,
507176,335,
507176,6270,
507176,7642,
507176,5695,
507176,4717,
48600,6906,1 1/3  cups
48600,4597,7   ounces
48600,2559,2/3  cup
48600,840,1/4  cup
48600,4018,
48600,6270,1/4  teaspoon
48600,1432,2   cups
48600,4728,1   cup
48600,4958,2/3  cup   chopped
48600,7449,1   teaspoon
47422,840,1   cup
47422,3355,1/2  cup
47422,800,1/2  cup
47422,2499,1
47422,7449,1   teaspoon
47422,63,2 1/2  cups
47422,1925,1   teaspoon
47422,335,1   teaspoon
47422,6270,1/2  teaspoon
42982,3763,
42982,352,1 (5   ounce) package
42982,4717,1 1/2  cups
42982,342,2 -3
42982,7703,1 (2 5/8  ounce) box  dream whip
64131,912,1
64131,2499,2
64131,4987,1/3  cup
64131,1910,1 (8   ounce) package
64131,6906,1/4  cup
64131,4253,1 1/2  teaspoons
77611,284,3   lbs
77611,1093,1   lb   peeled baby-cut
77611,5010,1
77611,3184,8   cloves
77611,339,1/3  cup
77611,840,1/4  cup
77611,2909,8   sprigs
77611,6270,1   teaspoon
77611,2817,1/2  teaspoon
156280,7655,1 1/3  cups
156280,840,1   tablespoon
156280,6906,1 1/2  tablespoons
156280,6270,1 1/2  teaspoons
156280,721,4   cups
156280,7956,2   teaspoons
156280,2509,1
43891,840,3   tablespoons
43891,1584,3   tablespoons
43891,4330,1   tablespoon
43891,7449,1/2  teaspoon
43891,5695,1   cup
43891,4717,1 -2   teaspoon
69243,1252,4
69243,5168,1   tablespoon   smoked
69243,5006,2   tablespoons
69243,3184,2   cloves
69243,2758,1   tablespoon   chopped
69243,6270,1/2  teaspoon
69243,1119,1/4  teaspoon
195530,6843,
195530,2499,2
195530,7655,1   cup
195530,3484,2   lbs
90151,869,1   cup
90151,3723,1   tablespoon
90151,840,2   tablespoons
90151,6270,1   tablespoon
90151,335,1/2  teaspoon
90151,721,1/4  teaspoon
90151,7887,2 1/2  cups
90151,7956,1/2  cup
131824,2633,1   lb
131824,3203,1
131824,5185,1/3  cup
131824,6276,
131824,7557,1   cup
131824,840,1/2  tablespoon
30380,7038,4 (8   ounce)
30380,7076,1/2  cup
30380,7655,1/2  cup
30380,6443,1   tablespoon
30380,3248,1   tablespoon
30380,6335,1/2  cup
30380,3184,2   cloves
30380,6413,2   teaspoons
30380,1504,2   teaspoons
30380,6906,2   teaspoons
32745,840,1   cup
32745,7946,
32745,2817,2   tablespoons
32745,4253,2   tablespoons
32745,6270,1   teaspoon
32745,3810,1   teaspoon
32745,3184,2   cloves
32745,5890,2 1/2  lbs   unpeeled
32745,4231,1
282073,1910,8   ounces
282073,2499,4   large
282073,5604,1   cup   ground
282073,5180,1/4  cup
282073,3925,
282073,3941,
282073,3217,1/2  tablespoon
51655,7367,2/3  lb
51655,800,4 1/2  ounces
51655,7790,4 1/2  ounces
51655,2499,3   large
51655,7449,1/2  tablespoon
51655,63,1   lb
51655,335,1/2  tablespoon
51655,6270,1/4  tablespoon
51655,1388,1 1/4  lbs
51655,7642,7 1/2  ounces
168628,7650,1/2  cup
168628,7956,1/2  tablespoon
168628,6906,1   teaspoon
168628,4142,1/4  cup
168628,3355,1/4  cup
168628,6270,1/2  teaspoon
168628,7799,1   tablespoon
168628,7716,1 1/4  cups
111408,2499,3
111408,869,2   cups
111408,2683,2   cups
111408,332,2   teaspoons
111408,6270,1/4  teaspoon
111408,335,1   teaspoon
111408,840,6   tablespoons
83185,3484,1   lb
83185,5010,1/2
83185,1961,4   slices
83185,3184,1   clove
83185,2499,3
83185,4623,1/2  cup
83185,3589,1/2  cup
83185,1168,6   ounces   shredded
204087,4189,1   lb
204087,5010,1   large
204087,6270,1/2  teaspoon
204087,1168,1   cup   shredded
204087,538,
204087,4717,1   cup
204087,2499,2
86067,1223,2   pints
86067,2200,
86067,5180,2   ounces
86067,5185,1/4  cup
86067,7790,1   teaspoon
109002,5590,1 (3   lb)
109002,3512,1   teaspoon
109002,6270,1/2  teaspoon
109002,367,1/2  cup
109002,4568,1/4  cup
109002,5068,2   teaspoons   grated
160413,6260,14 3/4  ounces
160413,5604,1/2  cup
160413,5010,1/4  cup   minced
160413,4253,2   teaspoons
160413,5186,2   teaspoons
160413,4740,1
160413,2499,2   large   beaten
160413,4623,3   tablespoons
190932,1563,4   whole
190932,1083,2
190932,1527,1
190932,7655,3   cups
190932,3512,1/4  teaspoon
190932,2816,1/8  teaspoon
190932,4717,1/2  cup
190932,3355,2   tablespoons
190932,600,2   tablespoons
123769,2516,2   large
123769,5010,1   medium
123769,3203,3
123769,1313,1 (8   ounce) can
123769,2131,1 (8   ounce) can
123769,7562,1   cup
123769,1329,1   teaspoon
123769,1511,1   teaspoon
123769,3502,2   teaspoons
123769,5006,1   teaspoon
123769,6276,
42382,4052,1   lb   frozen
42382,7705,12   ounces
42382,840,1 1/2  tablespoons   melted
42382,2683,1 1/2  tablespoons
42382,6270,1/2  teaspoon
42382,6906,2   tablespoons
42382,7774,1   pinch
42382,5180,3   tablespoons
120492,7977,1   cup
120492,6906,1/2  cup
120492,4320,1/4  cup
120492,1504,3/4  cup
120492,7655,1/4  cup
120492,1329,2   tablespoons
120492,590,1 -2   teaspoon
120492,1118,1/4  teaspoon
120492,6696,1/2  teaspoon
120492,840,2   tablespoons
120492,4436,1   tablespoon
53179,7284,2 (6   ounce) cans
53179,728,1 1/4  cups
53179,1170,3/4  cup   shredded
53179,4623,1/4  cup
53179,2499,1
53179,2200,1/3  cup
53179,5010,1/2  cup   finely chopped
53179,3440,1/2  cup   finely chopped
53179,7557,
57947,6906,2   cups
57947,7557,3/4  cup
57947,2683,3   cups
57947,8021,2   cups
57947,7449,2 1/4  teaspoons
57947,7501,3/4  cup
57947,332,1 1/2  teaspoons
57947,335,1   teaspoon
57947,6270,1   teaspoon
57947,1511,2 1/4  teaspoons
57947,4964,3/4  teaspoon
495152,5483,16   ounces   fresh
495152,2683,1   tablespoon
495152,5006,1   tablespoon
495152,3533,1 1/4  lbs
495152,6426,3   tablespoons
495152,2200,
495152,56,1 1/2  cups
495152,4284,1
495152,3087,10   ounces
495152,4836,1 1/2  cups
495152,5180,1/2  cup
495152,7213,1   medium
495152,1372,2   tablespoons
10367,2518,2   cups   uncooked
10367,4189,1   lb
10367,3184,2   cloves
10367,5010,1   medium
10367,1685,2   cans
10367,7655,1 (10 3/4  ounce) can
10367,6906,2   teaspoons
10367,6276,
474518,6478,
474518,6335,1/3  cup
474518,5319,1/4  teaspoon
474518,6270,1/4  teaspoon
474518,1783,1 1/2
474518,5915,1/3  cup
474518,298,1/3  cup
474518,2499,5
474518,4717,1/4  cup
474518,6276,
474518,1168,1/4  cup
103035,6654,
103035,7956,
103035,7650,
103035,840,
103035,6906,
103035,6270,
103035,2499,
103035,2683,
103035,1511,
103035,5695,
103035,7449,
103035,3815,
304319,2790,1 1/2  cups
304319,3355,1/4  cup
304319,5090,2 -3   teaspoons
304319,63,1 1/2  cups
304319,332,2   teaspoons
304319,335,1/2  teaspoon
304319,6270,1/2  teaspoon
304319,2499,1
304319,869,1   cup
304319,5058,1/2  cup
304319,7367,3   tablespoons
310605,4152,1   lb
310605,5168,2   teaspoons
310605,5006,2   tablespoons
310605,840,4   tablespoons
310605,3203,4
310605,7801,1/4  cup
310605,6270,
310605,590,
310605,2856,1   tablespoon
310605,6363,2   tablespoons
310605,4231,1
286395,1999,4 -6
286395,840,2   tablespoons
286395,5010,1   small
286395,2847,8   ounces
286395,1920,1 (10 1/4  ounce) can
286395,1679,1 (10 1/4  ounce) can
286395,3203,2
286395,4079,
286395,7946,
203925,6754,1 (12   ounce) bag
203925,5006,1 1/2  tablespoons
203925,3203,2 -3
203925,7655,2   teaspoons
203925,6270,1/2  teaspoon
203925,2816,1/2  teaspoon
203925,5407,1 1/2  tablespoons
203925,5975,1   teaspoon
101699,4738,2 (6 1/2  ounce) cans
101699,5010,1   cup   finely chopped
101699,1124,1   cup   finely diced
101699,5648,2   cups   finely diced
101699,840,3/4  cup
101699,2683,3/4  cup
101699,3589,4   cups
101699,6270,1   teaspoon
101699,5319,1   dash
101699,6906,1/2  teaspoon
222109,8021,1   small
222109,7979,1/2     of a
222109,5915,1/2     of a
222109,3203,3
222109,6270,1   teaspoon
222109,5319,3   dashes
222109,2378,1   teaspoon
222109,2320,1/2  teaspoon
222109,2212,1/2  teaspoon
222109,1786,
222109,4189,1   lb
222109,2499,1
222109,7233,1   teaspoon
71141,5010,1   small
71141,3184,2   tablespoons   fresh minced
71141,1124,1   large
71141,840,3   tablespoons
71141,2683,2   tablespoons
71141,1249,2   teaspoons
71141,2159,1/2  teaspoon
71141,2022,1/4  teaspoon
71141,1119,1   pinch
71141,1257,2   cups
71141,7705,1 1/2  cups
71141,26,3   cups   mashed cooked
71141,6276,
71141,298,7   slices
71141,1974,
337043,7655,1   cup
337043,7135,1/3  cup
337043,4403,
337043,3203,3
337043,7132,1   teaspoon
337043,4436,1   teaspoon
337043,6270,1/2  teaspoon
337043,3512,1/4  teaspoon
337043,1252,1   lb
337043,4623,1/4  cup   real
337043,6654,1/4  cup
337043,1496,2   tablespoons
337043,4717,1   tablespoon
337043,2324,
337043,3810,1/4  teaspoon
337043,2258,1/4  teaspoon
337043,2007,1/8  teaspoon
337043,1643,1/8  teaspoon
337043,1807,1   cup   shredded
18675,2764,2 1/2  cups
18675,3203,4
18675,5180,6   teaspoons   grated
18675,5185,2   teaspoons
18675,7168,1   teaspoon
18675,6183,1   teaspoon
18675,6270,1/2  teaspoon
18675,5319,1/4  teaspoon
18675,840,6   tablespoons
18675,6261,1 (4   lb)
230470,4189,2   lbs
230470,6805,2   teaspoons
230470,3203,2 -4
230470,6980,1/2  cup   sliced
230470,2127,4   ounces
230470,4816,4   slices
230470,5425,4
230470,7135,1   cup   thick
230470,4308,4   leaves
230470,4020,4
230470,840,2   tablespoons
48771,6987,2
48771,7152,
48771,1297,2   cups
48771,7367,4   tablespoons
48771,6276,
210658,510,12   ounces
210658,7033,8   ounces
210658,1168,4   ounces
210658,2683,1/4  cup
210658,7946,
210658,3203,2
210658,4883,1/4  teaspoon
210658,5319,1/4  teaspoon
153163,1252,2
153163,298,4 -6   slices
153163,367,1 (18   ounce) bottle
153163,4814,8   ounces   shredded
153163,6335,
153163,2200,
153163,368,mccormick grill mates
211570,1093,2   large
211570,1130,3
211570,7779,2   medium
211570,7770,1   medium
211570,8021,1   medium
211570,6819,28   ounces
211570,800,1   teaspoon
211570,1257,3   cups
211570,393,1
211570,5185,1/4  cup
211570,6276,
211570,5219,1/2  cup
170365,5483,2   lbs
170365,6324,
170365,5010,1   large
170365,4836,8   ounces
170365,5180,1/4  cup
170365,2856,1/4  cup
170365,2499,1
170365,7655,2   tablespoons
170365,6416,2   tablespoons
154356,1306,6 -8
154356,6696,1/2  cup
154356,800,2   tablespoons
154356,2809,2   tablespoons   grated
154356,3203,2
359292,4623,1/2  cup
359292,3203,1 -2   medium
359292,2832,1   tablespoon
359292,6009,1   tablespoon
359292,5006,2   tablespoons
359292,7946,
359292,1824,1   tablespoon
359292,2320,1 1/2  teaspoons
359292,2324,1   teaspoon
359292,2591,1/4  cup   crumbled
359292,6272,
162686,6631,8
162686,2683,1/2  cup
162686,6374,1/2  teaspoon
162686,590,1/4  teaspoon
162686,840,7   tablespoons
162686,2832,1/4  cup
162686,2856,2   tablespoons   chopped
52298,6436,8   ounces
52298,4253,1 1/2  teaspoons
52298,1124,1/2  cup
52298,5010,2   tablespoons
52298,287,6   ounces   fresh
52298,2788,8   ounces
52298,4623,1/2  cup
52298,4996,
52298,3046,1/2  cup
52298,5185,1   tablespoon
52298,6276,
36688,5648,8   medium
36688,5006,2   tablespoons
36688,2007,1   tablespoon
36688,4096,
36688,2816,
228780,1266,1   lb
228780,6906,1   cup
228780,6696,1   cup
228780,6007,1   cup
228780,6416,
228780,5185,
270260,1280,8
270260,4320,1/2  cup
270260,4053,1/2  cup
270260,4880,1 1/2  teaspoons
270260,7946,
270260,4253,2   tablespoons
270800,4495,2   cups
270800,1297,1   cup
270800,3668,1   cup
270800,4775,1 1/2  cups   shredded
270800,840,2   tablespoons
270800,6276,1/2  teaspoon
270800,1119,1   pinch
17222,298,1   lb
17222,1124,2   stalks
17222,3203,3
17222,5010,1
17222,5648,8
17222,1257,4   cups
17222,4574,3   tablespoons
17222,2683,1/4  cup
17222,3668,1   cup
17222,2374,1   teaspoon
17222,2777,3   teaspoons
17222,6276,
17375,2683,2   cups
17375,3355,1/4  cup
17375,2069,1/4  cup
17375,332,2   teaspoons
17375,335,3/4  teaspoon
17375,6270,1/4  teaspoon
17375,5502,3/4  cup
17375,1043,1/4  cup
17375,4574,2   teaspoons
17375,4320,
17375,7642,
17375,1511,
54398,4193,
54398,4189,
54398,2764,
54398,5010,
54398,3203,
54398,3478,
54398,3500,
54398,3502,
54398,6270,
54398,3486,
54398,6009,
54398,2320,
54398,5006,
54398,5519,
54398,2001,
54398,4308,
54398,7342,
54398,5472,
3436,1289,2 1/2  lbs
3436,3184,3 -4   cloves
3436,7799,1/3  cup
3436,591,1/4  teaspoon
3436,393,1
3436,6696,1/3  cup
3436,6270,3/4  teaspoon
3436,7557,to taste
3436,5648,3 -4   medium
3436,7655,to taste
65861,5006,2   teaspoons
65861,3184,2 -3   cloves
65861,892,2   cups   sliced
65861,756,4   cups   chopped
65861,2879,1   tablespoon   chopped
65861,6272,
85220,1670,1 (10 3/4  ounce) can
85220,7655,1 1/2  cups
85220,840,1   tablespoon
85220,4063,1   lb   fully cooked
85220,4470,3/4  cup   uncooked
85220,3046,10   ounces
85220,4875,1 (4   ounce) can
85220,1168,4   ounces
223211,2430,1   tablespoon
223211,6906,3   tablespoons
223211,6696,2   tablespoons
223211,6413,2   tablespoons
223211,7620,2   tablespoons
223211,2237,1   teaspoon
223211,1252,2
223211,1833,1/4  cup
223211,2509,3
223211,7557,1/2  cup
203134,7887,2   cups
203134,5261,1/2  cup
203134,6270,1/2  teaspoon
203134,332,3   teaspoons
203134,2499,2      beaten
203134,4717,1   cup
203134,800,3   tablespoons
203134,840,2   tablespoons   melted
79222,840,2   tablespoons
79222,5010,1   medium
79222,3184,2   tablespoons   minced
79222,5648,3   cups
79222,2683,3   tablespoons
79222,4717,2   cups
79222,590,1/2  teaspoon
79222,4964,1/4  teaspoon
79222,1933,1 (14   ounce) can
79222,1257,1 (14   ounce) can
79222,4483,1 (8   ounce) can
79222,1119,1   dash
79222,5185,1   pinch
102382,4717,6   fluid ounces
102382,3777,1/2  cup
102382,3829,1 1/2-2   cups   crushed
102382,7702,
93142,728,1   cup   fresh processed
93142,5180,1/4  cup   grated
93142,70,1/4  cup
93142,2856,2   tablespoons   chopped
93142,4740,1
93142,2378,1/4  teaspoon
93142,6270,1   teaspoon
93142,590,1/4  teaspoon
93142,5006,1/4  cup
93142,1254,6
112211,5695,2   cups   sifted
112211,4574,1/4  lb
112211,2499,2   large
112211,6270,1/8  teaspoon
112211,7470,1/4  teaspoon
112211,5375,2 (9   inch)
112211,3668,1   cup
112211,988,1/2  cup   sifted
112211,5298,1   cup
19239,5695,2   cups
19239,3590,1 -3   tablespoon
19239,6270,1   dash
19239,7470,
31326,6294,
31326,6906,1   cup
31326,840,1/4  lb
31326,1388,1 (12   ounce) package
31326,7642,chopped
37087,4470,1 1/2  cups   raw
37087,1043,1   tablespoon
37087,7655,2 3/4  cups
37087,5010,1   medium
37087,519,1
37087,1124,3   stalks
37087,6324,2   tablespoons
37087,5925,1   lb
37087,905,1/2  teaspoon
37087,393,1   teaspoon
37087,3184,1
37087,2131,1   teaspoon   minced
37087,5911,1   can
37087,6270,2   cans
427328,2499,2
427328,3355,1/2  tablespoon
427328,4717,3   cups
427328,6270,1/4  teaspoon
427328,7754,1 1/4  cups
91161,269,1 (1   lb) bag  frozen
91161,7655,1/4  cup   reserved carrot
91161,4623,1/4  cup
91161,6654,1/4  cup
91161,3758,1/4  cup
91161,5010,2   tablespoons   finely chopped
91161,6276,
91161,728,1/4  cup
91161,840,1   tablespoon   melted
178556,3184,
178556,5006,
178556,2148,
178556,840,
178556,3708,
178556,5365,
178556,6593,
178556,7315,
178556,7033,
178556,1786,
51306,1910,16   ounces
51306,6906,1/2  cup
51306,4962,1 (13   ounce) jar
51306,7470,1/4-1/2  teaspoon
51306,3326,9   inches
68358,3668,1/2  cup
68358,7367,3   tablespoons
68358,3355,1/2  cup
68358,6270,1   pinch
68358,1589,1/2  cup   natural
151220,4623,4   tablespoons
151220,840,4   tablespoons
151220,3184,1   teaspoon   fresh minced
151220,590,1   dash
151220,2591,1 1/4  cups   crumbled
151220,5180,1/2  cup   grated
151220,4814,1   cup
151220,6335,3
151220,715,12   tablespoons
151220,6276,1   large   crusty rustic
178302,4623,1/4  cup
178302,840,2   tablespoons
178302,3758,1   tablespoon
178302,5010,1   tablespoon
178302,6270,1/4  teaspoon
178302,2430,1/4  teaspoon
178302,1986,1   pinch
178302,756,1   lb
215139,4189,1   lb
215139,5010,1/2  cup   chopped
215139,790,1/2  cup   uncooked
215139,7233,1   cup
215139,430,1 1/2  teaspoons
215139,7946,
215139,6906,1   teaspoon
215139,2256,1/2  teaspoon
215139,7655,3/4  cup
215139,893,4 1/2  cups   coarsely chopped
215139,7033,6   ounces   shredded
28980,6019,4   cans
28980,840,1/4  lb
28980,6906,1   cup
28980,1511,1   teaspoon
28980,4958,1   cup   finely chopped
19823,5591,4      bonless
19823,6276,
19823,840,2   teaspoons
19823,4987,2   teaspoons
19823,2683,1/2  cup
19823,3184,1   teaspoon   minced
19823,3668,1/2  cup
11476,221,1   lb
11476,5006,
11476,6270,
11476,3184,minced
235300,5010,2   cups   chopped
235300,3399,1 1/3  cups   chopped
235300,5519,14   ounces   chopped
235300,6265,3/4  cup   favorite
235300,3184,1/2  teaspoon
235300,2007,2   teaspoons
235300,553,2 (15   ounce) cans
235300,7258,8
235300,1168,1 1/2  cups   grated
235300,255,1   cup   sliced
120465,63,1 1/4  cups
120465,4970,1   cup
120465,800,1/2  cup
120465,332,1   tablespoon
120465,6270,1/2  teaspoon
120465,1511,1/2  teaspoon
120465,4717,3/4  cup
120465,7557,1/4  cup
120465,2499,1   large
120465,7449,1   teaspoon
120465,342,2   large   ripe
53996,840,3/4  cup
53996,1689,
53996,2683,1 1/2  cups
53996,7731,1 (10   ounce) package
53996,7705,1/4  cup
53996,1910,1 (8   ounce) package
53996,5840,
53996,4081,
53996,5229,
32426,4623,3/4  cup
32426,7049,
32426,1505,1/4  cup   chopped
32426,6153,good crusty
32426,2110,1   lb   good quality
32426,6270,
32426,4814,
32426,255,1   large
32426,4308,crispy
376278,5315,1 (1   lb) package
376278,840,2   tablespoons
376278,3203,2   large
376278,2683,2   tablespoons
376278,1240,3/4  cup
376278,4717,3/4  cup
376278,2325,2   teaspoons
376278,6276,
376278,5180,1/3  cup
108172,2683,6   cups
108172,332,3   teaspoons
108172,840,2   cups
108172,6906,2   cups
108172,2499,2
108172,7470,2   teaspoons
108172,6270,1   teaspoon
57042,1257,6   cups
57042,5010,2   medium
57042,389,1/2  cup
57042,893,1/3  head
57042,4231,2   slices
57042,1707,1/2  lb
57042,2856,3   tablespoons
57042,6270,1   teaspoon
57042,7774,1/2  teaspoon
57042,1119,1/8
57042,1833,1   tablespoon
15518,912,18   ounces
15518,2499,3
15518,4987,1/3  cup
15518,7655,1 1/3  cups
15518,6085,1 (15   ounce) container
15518,7449,1   teaspoon
15518,6906,3/4  cup
15518,1529,
213785,4189,1   lb
213785,5010,1   large
213785,1318,2 (15   ounce) cans
213785,397,1 (15   ounce) can  zesty
213785,553,1 (15   ounce) can
213785,1803,1 (15   ounce) can
213785,7233,1 (15   ounce) can
213785,7655,1 1/2  cups
213785,3418,1 (4 1/2  ounce) can  chopped
213785,7060,1 (1 1/4  ounce) package
213785,2200,1 (1   ounce) envelope
106670,2683,2 2/3  cups
106670,6906,1/4  cup
106670,332,2   tablespoons
106670,6270,1   teaspoon
106670,2499,2
106670,4717,2 1/2  cups
106670,7557,1/3  cup
227151,6335,1   bunch
227151,1306,1   lb
227151,6270,1/2  teaspoon
227151,590,1/4  teaspoon
227151,7557,3   tablespoons
227151,5915,1
227151,3203,4
227151,2809,1 1/2  tablespoons   finely chopped peeled
227151,3805,1/4  teaspoon
227151,1257,3/4  cup
227151,6696,1 1/2  tablespoons
227151,1833,1 1/2  teaspoons
227151,6906,1   teaspoon
227151,6284,1/2  cup   whole roasted
486659,6906,1/4  cup
486659,2683,1/4  cup
486659,1584,2   tablespoons
486659,6270,1   pinch
486659,7557,2   tablespoons
486659,7655,5   tablespoons
486659,7470,1/4  teaspoon
170085,5006,1   tablespoon
170085,5010,1/2  cup   chopped
170085,3184,2   teaspoons   minced
170085,5797,1   cup
170085,7655,2   cups
170085,6270,1/4  teaspoon
43957,7258,8
43957,1254,3
43957,367,1/2  cup
43957,3399,1/2  cup
43957,5010,1/4  cup
43957,1168,4   ounces
43957,7557,
246989,912,
246989,6654,1 (16   ounce) carton
246989,2499,3
246989,244,10
246989,1388,1/2  cup
246989,1938,1/2  cup
70005,7213,ripe
70005,5006,
70005,3203,2
70005,2757,2   tablespoons
70005,2854,2   tablespoons
70005,6276,
14549,306,4
14549,840,2   tablespoons
14549,2499,8
14549,6270,1/2  teaspoon
14549,5319,1/2  teaspoon
14549,1168,1/2  cup   shredded
395619,1622,1 1/2  lbs   fresh
395619,840,1   cup
395619,4096,1   teaspoon
395619,5319,1/2  teaspoon
395619,5168,1/8  teaspoon
395619,2858,
395619,4271,
173712,3668,2   quarts
173712,840,1   lb
173712,2683,2   tablespoons
173712,5180,1   lb   freshly grated
173712,2694,
173712,3184,3   tablespoons   minced
173712,6270,1   teaspoon
173712,590,2   teaspoons
59987,1707,2   cups   cubed
59987,1124,1/2  cup   sliced
59987,2200,1/3  cup
59987,6270,1/2  teaspoon
59987,5667,1/2  teaspoon
59987,5028,1/8  teaspoon
59987,5319,1   dash
266209,3492,1   lb
266209,2856,2   tablespoons
266209,5010,1/2  medium
266209,5168,1 1/2  teaspoons
266209,2007,1   teaspoon
266209,3486,1/2  teaspoon
266209,6270,1/2  teaspoon
266209,4987,1/4  cup
266209,2683,1/2  cup
35410,6906,1/4  cup
35410,328,1   tablespoon
35410,6270,1/8  teaspoon
35410,3815,1/4  cup
35410,840,1   tablespoon
35410,4717,4   cups
35410,4569,1   teaspoon
35410,7470,1   teaspoon
35410,4595,12   large
101967,2516,1   lb
101967,2226,1/2  lb
101967,2559,1/2  cup   canned
101967,7853,1/4  cup
101967,840,1/4  cup
101967,5010,1/4  cup   finely chopped
101967,3440,1/4  cup   finely chopped
101967,1124,1/4  cup   finely chopped
101967,2499,2
101967,1479,1   tablespoon
101967,6270,2   teaspoons
101967,5319,1/2  teaspoon
101967,2353,1/4  teaspoon
101967,1168,1 1/2  cups
232928,2499,6
232928,4717,1/3  cup
232928,3219,
232928,2816,
232928,4836,
83648,298,2   slices
83648,840,1/2  cup
83648,5010,1   medium
83648,1124,2   stalks
83648,3203,1
83648,7937,
83648,6270,
83648,2816,
83648,1118,1   pinch
83648,2378,1/2  teaspoon
83648,1547,1 (8   ounce) bottle
83648,2451,1/4  cup
83648,3668,1 1/2  cups
